COMUNE,NOME,MACRO TIPOLOGIA,SCHEDA,DO_Y,DO_X,
CAGLIARI,Area Sant' Eulalia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17796,39.214531309823,9.11448351224557,
CAGLIARI,Area Sant' Eulalia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17796,39.214531309823,9.11448351224557,
CAGLIARI,Baluardo di San Pancrazio,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17875,39.2217778659929,9.11711870574125,
CAGLIARI,Baluardo di San Pancrazio,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17875,39.2217778659929,9.11711870574125,
CAGLIARI,Baluardo di San Pancrazio,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17875,39.2217778659929,9.11711870574125,
CAGLIARI,Banco di Napoli,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19403,39.2169351856708,9.11263488524545,
CAGLIARI,Banco di Napoli,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19403,39.2169351856708,9.11263488524545,
CAGLIARI,Banco di Napoli,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19403,39.2169351856708,9.11263488524545,
CAGLIARI,Basilica di Nostra Signora di Bonaria,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18269,39.2083419223623,9.12539882266751,
CAGLIARI,Basilica di Nostra Signora di Bonaria,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18269,39.2083419223623,9.12539882266751,
CAGLIARI,Basilica di Nostra Signora di Bonaria,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18269,39.2083419223623,9.12539882266751,
CAGLIARI,Basilica di San Saturnino,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18065,39.2138508798174,9.12343596631144,
CAGLIARI,Basilica di San Saturnino,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18065,39.2138508798174,9.12343596631144,
CAGLIARI,Basilica di San Saturnino,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18065,39.2138508798174,9.12343596631144,
CAGLIARI,Bastione Saint-Remy,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19406,39.2161063967806,9.11638972839954,
CAGLIARI,Bastione Saint-Remy,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19406,39.2161063967806,9.11638972839954,
CAGLIARI,Bastione Saint-Remy,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19406,39.2161063967806,9.11638972839954,
CAGLIARI,Cagliari,Città e paesi,http://www.comunas.it/xml/comune.php?istat=092009,39.2179149128065,9.12149700896686,
CAGLIARI,Cagliari,Città e paesi,http://www.comunas.it/xml/comune.php?istat=092009,39.2179149128065,9.12149700896686,
CAGLIARI,Cagliari,Città e paesi,http://www.comunas.it/xml/comune.php?istat=092009,39.2179149128065,9.12149700896686,
CAGLIARI,Calamosca,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=212&v=2&c=45&t=1,39.1864503686481,9.15183268349348,
CAGLIARI,Calamosca,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=212&v=2&c=45&t=1,39.1864503686481,9.15183268349348,
CAGLIARI,Calamosca,Spiagge,http://www.sardegnaturismo.it/index.php?xsl=5&s=212&v=2&c=45&t=1,39.1864503686481,9.15183268349348,
CAGLIARI,Camera di Commercio,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19418,39.2171647681944,9.11284790776436,
CAGLIARI,Camera di Commercio,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19418,39.2171647681944,9.11284790776436,
CAGLIARI,Camera di Commercio,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19418,39.2171647681944,9.11284790776436,
CAGLIARI,Campus Tiscali,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19348,39.2281074757937,9.07093210773013,
CAGLIARI,Campus Tiscali,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19348,39.2281074757937,9.07093210773013,
CAGLIARI,Campus Tiscali,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19348,39.2281074757937,9.07093210773013,
CAGLIARI,Case I.N.C.I.S.,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19436,39.2204364275005,9.12192247350911,
CAGLIARI,Case I.N.C.I.S.,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19436,39.2204364275005,9.12192247350911,
CAGLIARI,Case I.N.C.I.S.,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19436,39.2204364275005,9.12192247350911,
CAGLIARI,Caserma Carlo Alberto,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21589,39.2222180083771,9.11624960506921,
CAGLIARI,Caserma Carlo Alberto,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21589,39.2222180083771,9.11624960506921,
CAGLIARI,Caserma Carlo Alberto,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21589,39.2222180083771,9.11624960506921,
CAGLIARI,Castello di San Michele,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17838,39.2447286444411,9.10971902036243,
CAGLIARI,Castello di San Michele,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17838,39.2447286444411,9.10971902036243,
CAGLIARI,Castello di San Michele,Edifici e strutture antiche,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17838,39.2447286444411,9.10971902036243,
CAGLIARI,Cattedrale Santa Maria di Castello,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18332,39.2187106766531,9.11691003043845,
CAGLIARI,Cattedrale Santa Maria di Castello,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18332,39.2187106766531,9.11691003043845,
CAGLIARI,Cattedrale Santa Maria di Castello,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18332,39.2187106766531,9.11691003043845,
CAGLIARI,Centro della cultura contadina,Museo,http://www.sardegnacultura.it/j/v/253?s=24518&v=2&c=2487&c1=2123&visb=&t=1,39.2250071206661,9.12270704693771,
CAGLIARI,Centro della cultura contadina,Museo,http://www.sardegnacultura.it/j/v/253?s=24518&v=2&c=2487&c1=2123&visb=&t=1,39.2250071206661,9.12270704693771,
CAGLIARI,Centro della cultura contadina,Museo,http://www.sardegnacultura.it/j/v/253?s=24518&v=2&c=2487&c1=2123&visb=&t=1,39.2250071206661,9.12270704693771,
CAGLIARI,Chiesa della Beata Vergine della Pieta',Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24809,39.2165187077206,9.11506405884505,
CAGLIARI,Chiesa della Beata Vergine della Pieta',Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24809,39.2165187077206,9.11506405884505,
CAGLIARI,Chiesa della Beata Vergine della Pieta',Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24809,39.2165187077206,9.11506405884505,
CAGLIARI,Chiesa della Purissima,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18271,39.2190647988472,9.11606144502823,
CAGLIARI,Chiesa della Purissima,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18271,39.2190647988472,9.11606144502823,
CAGLIARI,Chiesa della Purissima,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18271,39.2190647988472,9.11606144502823,
CAGLIARI,Chiesa della Speranza,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18280,39.2184514305545,9.11684476998425,
CAGLIARI,Chiesa della Speranza,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18280,39.2184514305545,9.11684476998425,
CAGLIARI,Chiesa della Speranza,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18280,39.2184514305545,9.11684476998425,
CAGLIARI,Chiesa del Santo Monte di Pieta',Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24807,39.2201761743068,9.11497477207314,
CAGLIARI,Chiesa del Santo Monte di Pieta',Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24807,39.2201761743068,9.11497477207314,
CAGLIARI,Chiesa del Santo Monte di Pieta',Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24807,39.2201761743068,9.11497477207314,
CAGLIARI,Chiesa di San Domenico,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19363,39.2191273727838,9.12009846202647,
CAGLIARI,Chiesa di San Domenico,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19363,39.2191273727838,9.12009846202647,
CAGLIARI,Chiesa di San Domenico,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19363,39.2191273727838,9.12009846202647,
CAGLIARI,Chiesa di San Francesco di Paola,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24811,39.2135039671138,9.11362028269991,
CAGLIARI,Chiesa di San Francesco di Paola,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24811,39.2135039671138,9.11362028269991,
CAGLIARI,Chiesa di San Francesco di Paola,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24811,39.2135039671138,9.11362028269991,
CAGLIARI,Chiesa di San Francesco di Stampace,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18530,39.2176205799102,9.11207758815137,
CAGLIARI,Chiesa di San Francesco di Stampace,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18530,39.2176205799102,9.11207758815137,
CAGLIARI,Chiesa di San Francesco di Stampace,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18530,39.2176205799102,9.11207758815137,
CAGLIARI,Chiesa di San Giacomo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18288,39.2171570440125,9.11878080908068,
CAGLIARI,Chiesa di San Giacomo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18288,39.2171570440125,9.11878080908068,
CAGLIARI,Chiesa di San Giacomo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18288,39.2171570440125,9.11878080908068,
CAGLIARI,Chiesa di San Giovanni Battista,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24816,39.2202358078077,9.11874075716202,
CAGLIARI,Chiesa di San Giovanni Battista,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24816,39.2202358078077,9.11874075716202,
CAGLIARI,Chiesa di San Giovanni Battista,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24816,39.2202358078077,9.11874075716202,
CAGLIARI,Chiesa di San Lorenzo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17746,39.2252634599924,9.11512518385908,
CAGLIARI,Chiesa di San Lorenzo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17746,39.2252634599924,9.11512518385908,
CAGLIARI,Chiesa di San Lorenzo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17746,39.2252634599924,9.11512518385908,
CAGLIARI,Chiesa di San Lucifero,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18337,39.2145558965806,9.12244235410946,
CAGLIARI,Chiesa di San Lucifero,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18337,39.2145558965806,9.12244235410946,
CAGLIARI,Chiesa di San Lucifero,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18337,39.2145558965806,9.12244235410946,
CAGLIARI,Chiesa di San Mauro,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24818,39.2216651570216,9.11974518165499,
CAGLIARI,Chiesa di San Mauro,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24818,39.2216651570216,9.11974518165499,
CAGLIARI,Chiesa di San Mauro,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24818,39.2216651570216,9.11974518165499,
CAGLIARI,Chiesa di San Michele,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19254,39.2188893889228,9.11150186548639,
CAGLIARI,Chiesa di San Michele,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19254,39.2188893889228,9.11150186548639,
CAGLIARI,Chiesa di San Michele,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19254,39.2188893889228,9.11150186548639,
CAGLIARI,Chiesa di Santa Chiara,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24820,39.218378318202,9.11442790207118,
CAGLIARI,Chiesa di Santa Chiara,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24820,39.218378318202,9.11442790207118,
CAGLIARI,Chiesa di Santa Chiara,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24820,39.218378318202,9.11442790207118,
CAGLIARI,Chiesa di Santa Croce,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24823,39.2196186085654,9.11492368256533,
CAGLIARI,Chiesa di Santa Croce,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24823,39.2196186085654,9.11492368256533,
CAGLIARI,Chiesa di Santa Croce,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24823,39.2196186085654,9.11492368256533,
CAGLIARI,Chiesa di Sant' Agostino Nuovo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18349,39.2160492934763,9.11261046392642,
CAGLIARI,Chiesa di Sant' Agostino Nuovo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18349,39.2160492934763,9.11261046392642,
CAGLIARI,Chiesa di Sant' Agostino Nuovo,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18349,39.2160492934763,9.11261046392642,
CAGLIARI,Chiesa di Santa Lucia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18295,39.2201528353788,9.11701814096277,
CAGLIARI,Chiesa di Santa Lucia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18295,39.2201528353788,9.11701814096277,
CAGLIARI,Chiesa di Santa Lucia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18295,39.2201528353788,9.11701814096277,
CAGLIARI,Chiesa di Sant' Anna,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18284,39.2187628256838,9.11301905920284,
CAGLIARI,Chiesa di Sant' Anna,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18284,39.2187628256838,9.11301905920284,
CAGLIARI,Chiesa di Sant' Anna,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18284,39.2187628256838,9.11301905920284,
CAGLIARI,Chiesa di Sant' Antonio Abate,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18411,39.2162319978806,9.11441056261985,
CAGLIARI,Chiesa di Sant' Antonio Abate,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18411,39.2162319978806,9.11441056261985,
CAGLIARI,Chiesa di Sant' Antonio Abate,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18411,39.2162319978806,9.11441056261985,
CAGLIARI,Chiesa di Santa Restituta,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24835,39.2188391417276,9.11270084332761,
CAGLIARI,Chiesa di Santa Restituta,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24835,39.2188391417276,9.11270084332761,
CAGLIARI,Chiesa di Santa Restituta,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24835,39.2188391417276,9.11270084332761,
CAGLIARI,Chiesa di Santa Teresa,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24834,39.2154159095073,9.1145422384488,
CAGLIARI,Chiesa di Santa Teresa,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24834,39.2154159095073,9.1145422384488,
CAGLIARI,Chiesa di Santa Teresa,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24834,39.2154159095073,9.1145422384488,
CAGLIARI,Chiesa di Sant'Efisio,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24837,39.2194059959491,9.11294345663222,
CAGLIARI,Chiesa di Sant'Efisio,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24837,39.2194059959491,9.11294345663222,
CAGLIARI,Chiesa di Sant'Efisio,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24837,39.2194059959491,9.11294345663222,
CAGLIARI,Chiesa di Sant'Eulalia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18304,39.2146027273701,9.11434011561601,
CAGLIARI,Chiesa di Sant'Eulalia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18304,39.2146027273701,9.11434011561601,
CAGLIARI,Chiesa di Sant'Eulalia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18304,39.2146027273701,9.11434011561601,
CAGLIARI,Chiesa e Convento di Santa Rosalia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18272,39.215114677052,9.11599787696618,
CAGLIARI,Chiesa e Convento di Santa Rosalia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18272,39.215114677052,9.11599787696618,
CAGLIARI,Chiesa e Convento di Santa Rosalia,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18272,39.215114677052,9.11599787696618,
CAGLIARI,Chiostro di San Domenico,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18317,39.2189438515526,9.12021404654059,
CAGLIARI,Chiostro di San Domenico,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18317,39.2189438515526,9.12021404654059,
CAGLIARI,Chiostro di San Domenico,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18317,39.2189438515526,9.12021404654059,
CAGLIARI,Cimitero di Bonaria,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21591,39.2107684886967,9.12474471192112,
CAGLIARI,Cimitero di Bonaria,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21591,39.2107684886967,9.12474471192112,
CAGLIARI,Cimitero di Bonaria,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21591,39.2107684886967,9.12474471192112,
CAGLIARI,Cimitero di San Michele,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19440,39.2454413970655,9.09953233066563,
CAGLIARI,Cimitero di San Michele,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19440,39.2454413970655,9.09953233066563,
CAGLIARI,Cimitero di San Michele,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19440,39.2454413970655,9.09953233066563,
CAGLIARI,Cittadella dei Musei,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19370,39.2219974066152,9.11676626941642,
CAGLIARI,Cittadella dei Musei,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19370,39.2219974066152,9.11676626941642,
CAGLIARI,Cittadella dei Musei,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19370,39.2219974066152,9.11676626941642,
CAGLIARI,Citta' del Sale,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21465,39.204806175432,9.14401259610294,
CAGLIARI,Citta' del Sale,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21465,39.204806175432,9.14401259610294,
CAGLIARI,Citta' del Sale,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21465,39.204806175432,9.14401259610294,
CAGLIARI,Citta' fenicio-punica di Karaly,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18857,39.2295378240811,9.10681310472688,
CAGLIARI,Citta' fenicio-punica di Karaly,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18857,39.2295378240811,9.10681310472688,
CAGLIARI,Citta' fenicio-punica di Karaly,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18857,39.2295378240811,9.10681310472688,
CAGLIARI,Citta' romana di Karales,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21304,39.2238853762392,9.11318380710964,
CAGLIARI,Citta' romana di Karales,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21304,39.2238853762392,9.11318380710964,
CAGLIARI,Citta' romana di Karales,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21304,39.2238853762392,9.11318380710964,
CAGLIARI,"Collegio dei Gesuiti, Santa Croce",Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18274,39.2200222103802,9.11508792085607,
CAGLIARI,"Collegio dei Gesuiti, Santa Croce",Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18274,39.2200222103802,9.11508792085607,
CAGLIARI,"Collegio dei Gesuiti, Santa Croce",Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18274,39.2200222103802,9.11508792085607,
CAGLIARI,Collezione archeologica,Museo,http://www.sardegnacultura.it/j/v/253?s=22593&v=2&c=2487&c1=2123&visb=&t=1,39.2218677726712,9.11665584610602,
CAGLIARI,Collezione archeologica,Museo,http://www.sardegnacultura.it/j/v/253?s=22593&v=2&c=2487&c1=2123&visb=&t=1,39.2218677726712,9.11665584610602,
CAGLIARI,Collezione archeologica,Museo,http://www.sardegnacultura.it/j/v/253?s=22593&v=2&c=2487&c1=2123&visb=&t=1,39.2218677726712,9.11665584610602,
CAGLIARI,"Collezione sarda ""Luigi Piloni""",Museo,http://www.sardegnacultura.it/j/v/253?s=22590&v=2&c=2487&c1=2123&visb=&t=1,39.2174142330179,9.11507137525184,
CAGLIARI,"Collezione sarda ""Luigi Piloni""",Museo,http://www.sardegnacultura.it/j/v/253?s=22590&v=2&c=2487&c1=2123&visb=&t=1,39.2174142330179,9.11507137525184,
CAGLIARI,"Collezione sarda ""Luigi Piloni""",Museo,http://www.sardegnacultura.it/j/v/253?s=22590&v=2&c=2487&c1=2123&visb=&t=1,39.2174142330179,9.11507137525184,
CAGLIARI,Comando militare Regia Marina,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19442,39.20980877288,9.11688361817428,
CAGLIARI,Comando militare Regia Marina,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19442,39.20980877288,9.11688361817428,
CAGLIARI,Comando militare Regia Marina,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19442,39.20980877288,9.11688361817428,
CAGLIARI,Credito Industriale Sardo,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19374,39.209675871532,9.12160075152005,
CAGLIARI,Credito Industriale Sardo,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19374,39.209675871532,9.12160075152005,
CAGLIARI,Credito Industriale Sardo,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19374,39.209675871532,9.12160075152005,
CAGLIARI,Cripta di Sant'Efisio,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17839,39.2194125197243,9.11287725936442,
CAGLIARI,Cripta di Sant'Efisio,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17839,39.2194125197243,9.11287725936442,
CAGLIARI,Cripta di Sant'Efisio,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17839,39.2194125197243,9.11287725936442,
CAGLIARI,Cripta Santa Restituta,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17832,39.2187909394262,9.11269862430206,
CAGLIARI,Cripta Santa Restituta,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17832,39.2187909394262,9.11269862430206,
CAGLIARI,Cripta Santa Restituta,Chiese,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17832,39.2187909394262,9.11269862430206,
CAGLIARI,Ex Mattatoio,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21596,39.2454347427118,9.12945465879882,
CAGLIARI,Ex Mattatoio,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21596,39.2454347427118,9.12945465879882,
CAGLIARI,Ex Mattatoio,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21596,39.2454347427118,9.12945465879882,
CAGLIARI,Ex Museo Archeologico,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21595,39.22122692212,9.11647143683144,
CAGLIARI,Ex Museo Archeologico,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21595,39.22122692212,9.11647143683144,
CAGLIARI,Ex Museo Archeologico,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21595,39.22122692212,9.11647143683144,
CAGLIARI,Fullonica via XX settembre,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21305,39.2114528939502,9.11846389082999,
CAGLIARI,Fullonica via XX settembre,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21305,39.2114528939502,9.11846389082999,
CAGLIARI,Fullonica via XX settembre,Insediamenti antichi,http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21305,39.2114528939502,9.11846389082999,
