COMUNE;PROVINCIA;REGIONE;NOME;MACRO TIPOLOGIA;TIPOLOGIA;SCHEDA;IDFEATURE;DO_Y;DO_X
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Giovanni Battista;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24816;587;39.2202358078077;9.11874075716202
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Lorenzo;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17746;549;39.2252634599924;9.11512518385908
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Lorenzo;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17746;549;39.2252634599924;9.11512518385908
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Lorenzo;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17746;549;39.2252634599924;9.11512518385908
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Lucifero;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18337;427;39.2145558965806;9.12244235410946
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Lucifero;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18337;427;39.2145558965806;9.12244235410946
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Lucifero;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18337;427;39.2145558965806;9.12244235410946
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Mauro;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24818;585;39.2216651570216;9.11974518165499
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Mauro;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24818;585;39.2216651570216;9.11974518165499
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Mauro;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24818;585;39.2216651570216;9.11974518165499
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Michele;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19254;437;39.2188893889228;9.11150186548639
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Michele;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19254;437;39.2188893889228;9.11150186548639
CAGLIARI;CAGLIARI;Sardegna;Chiesa di San Michele;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19254;437;39.2188893889228;9.11150186548639
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Chiara;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24820;584;39.218378318202;9.11442790207118
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Chiara;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24820;584;39.218378318202;9.11442790207118
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Chiara;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24820;584;39.218378318202;9.11442790207118
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Croce;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24823;579;39.2196186085654;9.11492368256533
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Croce;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24823;579;39.2196186085654;9.11492368256533
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Croce;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24823;579;39.2196186085654;9.11492368256533
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant' Agostino Nuovo;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18349;426;39.2160492934763;9.11261046392642
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant' Agostino Nuovo;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18349;426;39.2160492934763;9.11261046392642
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant' Agostino Nuovo;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18349;426;39.2160492934763;9.11261046392642
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Lucia;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18295;423;39.2201528353788;9.11701814096277
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Lucia;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18295;423;39.2201528353788;9.11701814096277
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Lucia;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18295;423;39.2201528353788;9.11701814096277
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant' Anna;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18284;443;39.2187628256838;9.11301905920284
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant' Anna;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18284;443;39.2187628256838;9.11301905920284
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant' Anna;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18284;443;39.2187628256838;9.11301905920284
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant' Antonio Abate;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18411;441;39.2162319978806;9.11441056261985
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant' Antonio Abate;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18411;441;39.2162319978806;9.11441056261985
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant' Antonio Abate;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18411;441;39.2162319978806;9.11441056261985
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Restituta;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24835;586;39.2188391417276;9.11270084332761
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Restituta;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24835;586;39.2188391417276;9.11270084332761
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Restituta;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24835;586;39.2188391417276;9.11270084332761
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Teresa;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24834;588;39.2154159095073;9.1145422384488
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Teresa;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24834;588;39.2154159095073;9.1145422384488
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Santa Teresa;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24834;588;39.2154159095073;9.1145422384488
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant'Efisio;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24837;581;39.2194059959491;9.11294345663222
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant'Efisio;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24837;581;39.2194059959491;9.11294345663222
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant'Efisio;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24837;581;39.2194059959491;9.11294345663222
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant'Eulalia;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18304;384;39.2146027273701;9.11434011561601
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant'Eulalia;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18304;384;39.2146027273701;9.11434011561601
CAGLIARI;CAGLIARI;Sardegna;Chiesa di Sant'Eulalia;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18304;384;39.2146027273701;9.11434011561601
CAGLIARI;CAGLIARI;Sardegna;Chiesa e Convento di Santa Rosalia;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18272;536;39.215114677052;9.11599787696618
CAGLIARI;CAGLIARI;Sardegna;Chiesa e Convento di Santa Rosalia;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18272;536;39.215114677052;9.11599787696618
CAGLIARI;CAGLIARI;Sardegna;Chiesa e Convento di Santa Rosalia;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18272;536;39.215114677052;9.11599787696618
CAGLIARI;CAGLIARI;Sardegna;Chiostro di San Domenico;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18317;410;39.2189438515526;9.12021404654059
CAGLIARI;CAGLIARI;Sardegna;Chiostro di San Domenico;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18317;410;39.2189438515526;9.12021404654059
CAGLIARI;CAGLIARI;Sardegna;Chiostro di San Domenico;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18317;410;39.2189438515526;9.12021404654059
CAGLIARI;CAGLIARI;Sardegna;Cimitero di Bonaria;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21591;1164;39.2107684886967;9.12474471192112
CAGLIARI;CAGLIARI;Sardegna;Cimitero di Bonaria;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21591;1164;39.2107684886967;9.12474471192112
CAGLIARI;CAGLIARI;Sardegna;Cimitero di Bonaria;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21591;1164;39.2107684886967;9.12474471192112
CAGLIARI;CAGLIARI;Sardegna;Cimitero di San Michele;Insediamenti antichi;Edifici razionalisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19440;1165;39.2454413970655;9.09953233066563
CAGLIARI;CAGLIARI;Sardegna;Cimitero di San Michele;Insediamenti antichi;Edifici razionalisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19440;1165;39.2454413970655;9.09953233066563
CAGLIARI;CAGLIARI;Sardegna;Cimitero di San Michele;Insediamenti antichi;Edifici razionalisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19440;1165;39.2454413970655;9.09953233066563
CAGLIARI;CAGLIARI;Sardegna;Cittadella dei Musei;Insediamenti antichi;Edifici del dopoguerra;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19370;1161;39.2219974066152;9.11676626941642
CAGLIARI;CAGLIARI;Sardegna;Cittadella dei Musei;Insediamenti antichi;Edifici del dopoguerra;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19370;1161;39.2219974066152;9.11676626941642
CAGLIARI;CAGLIARI;Sardegna;Cittadella dei Musei;Insediamenti antichi;Edifici del dopoguerra;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19370;1161;39.2219974066152;9.11676626941642
CAGLIARI;CAGLIARI;Sardegna;Citta' del Sale;Insediamenti antichi;Edifici industriali;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21465;730;39.204806175432;9.14401259610294
CAGLIARI;CAGLIARI;Sardegna;Citta' del Sale;Insediamenti antichi;Edifici industriali;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21465;730;39.204806175432;9.14401259610294
CAGLIARI;CAGLIARI;Sardegna;Citta' del Sale;Insediamenti antichi;Edifici industriali;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21465;730;39.204806175432;9.14401259610294
CAGLIARI;CAGLIARI;Sardegna;Citta' fenicio-punica di Karaly;Insediamenti antichi;Città fenicio-puniche;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18857;720;39.2295378240811;9.10681310472688
CAGLIARI;CAGLIARI;Sardegna;Citta' fenicio-punica di Karaly;Insediamenti antichi;Città fenicio-puniche;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18857;720;39.2295378240811;9.10681310472688
CAGLIARI;CAGLIARI;Sardegna;Citta' fenicio-punica di Karaly;Insediamenti antichi;Città fenicio-puniche;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18857;720;39.2295378240811;9.10681310472688
CAGLIARI;CAGLIARI;Sardegna;Citta' romana di Karales;Insediamenti antichi;Città romane;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21304;729;39.2238853762392;9.11318380710964
CAGLIARI;CAGLIARI;Sardegna;Citta' romana di Karales;Insediamenti antichi;Città romane;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21304;729;39.2238853762392;9.11318380710964
CAGLIARI;CAGLIARI;Sardegna;Citta' romana di Karales;Insediamenti antichi;Città romane;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21304;729;39.2238853762392;9.11318380710964
CAGLIARI;CAGLIARI;Sardegna;Collegio dei Gesuiti, Santa Croce;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18274;1134;39.2200222103802;9.11508792085607
CAGLIARI;CAGLIARI;Sardegna;Collegio dei Gesuiti, Santa Croce;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18274;1134;39.2200222103802;9.11508792085607
CAGLIARI;CAGLIARI;Sardegna;Collegio dei Gesuiti, Santa Croce;Insediamenti antichi;Edilizia civile;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18274;1134;39.2200222103802;9.11508792085607
CAGLIARI;CAGLIARI;Sardegna;Collezione archeologica;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22593&v=2&c=2487&c1=2123&visb=&t=1;5925;39.2218677726712;9.11665584610602
CAGLIARI;CAGLIARI;Sardegna;Collezione archeologica;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22593&v=2&c=2487&c1=2123&visb=&t=1;5925;39.2218677726712;9.11665584610602
CAGLIARI;CAGLIARI;Sardegna;Collezione archeologica;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22593&v=2&c=2487&c1=2123&visb=&t=1;5925;39.2218677726712;9.11665584610602
CAGLIARI;CAGLIARI;Sardegna;"Collezione sarda ""Luigi Piloni""";Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22590&v=2&c=2487&c1=2123&visb=&t=1;5927;39.2174142330179;9.11507137525184
CAGLIARI;CAGLIARI;Sardegna;"Collezione sarda ""Luigi Piloni""";Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22590&v=2&c=2487&c1=2123&visb=&t=1;5927;39.2174142330179;9.11507137525184
CAGLIARI;CAGLIARI;Sardegna;"Collezione sarda ""Luigi Piloni""";Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22590&v=2&c=2487&c1=2123&visb=&t=1;5927;39.2174142330179;9.11507137525184
CAGLIARI;CAGLIARI;Sardegna;Comando militare Regia Marina;Insediamenti antichi;Edifici razionalisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19442;1219;39.20980877288;9.11688361817428
CAGLIARI;CAGLIARI;Sardegna;Comando militare Regia Marina;Insediamenti antichi;Edifici razionalisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19442;1219;39.20980877288;9.11688361817428
CAGLIARI;CAGLIARI;Sardegna;Comando militare Regia Marina;Insediamenti antichi;Edifici razionalisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19442;1219;39.20980877288;9.11688361817428
CAGLIARI;CAGLIARI;Sardegna;Credito Industriale Sardo;Insediamenti antichi;Edifici del dopoguerra;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19374;723;39.209675871532;9.12160075152005
CAGLIARI;CAGLIARI;Sardegna;Credito Industriale Sardo;Insediamenti antichi;Edifici del dopoguerra;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19374;723;39.209675871532;9.12160075152005
CAGLIARI;CAGLIARI;Sardegna;Credito Industriale Sardo;Insediamenti antichi;Edifici del dopoguerra;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19374;723;39.209675871532;9.12160075152005
CAGLIARI;CAGLIARI;Sardegna;Cripta di Sant'Efisio;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17839;535;39.2194125197243;9.11287725936442
CAGLIARI;CAGLIARI;Sardegna;Cripta di Sant'Efisio;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17839;535;39.2194125197243;9.11287725936442
CAGLIARI;CAGLIARI;Sardegna;Cripta di Sant'Efisio;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17839;535;39.2194125197243;9.11287725936442
CAGLIARI;CAGLIARI;Sardegna;Cripta Santa Restituta;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17832;408;39.2187909394262;9.11269862430206
CAGLIARI;CAGLIARI;Sardegna;Cripta Santa Restituta;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17832;408;39.2187909394262;9.11269862430206
CAGLIARI;CAGLIARI;Sardegna;Cripta Santa Restituta;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17832;408;39.2187909394262;9.11269862430206
CAGLIARI;CAGLIARI;Sardegna;Ex Mattatoio;Insediamenti antichi;Edifici storicisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21596;1160;39.2454347427118;9.12945465879882
CAGLIARI;CAGLIARI;Sardegna;Ex Mattatoio;Insediamenti antichi;Edifici storicisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21596;1160;39.2454347427118;9.12945465879882
CAGLIARI;CAGLIARI;Sardegna;Ex Mattatoio;Insediamenti antichi;Edifici storicisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21596;1160;39.2454347427118;9.12945465879882
CAGLIARI;CAGLIARI;Sardegna;Ex Museo Archeologico;Insediamenti antichi;Edifici storicisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21595;733;39.22122692212;9.11647143683144
CAGLIARI;CAGLIARI;Sardegna;Ex Museo Archeologico;Insediamenti antichi;Edifici storicisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21595;733;39.22122692212;9.11647143683144
CAGLIARI;CAGLIARI;Sardegna;Ex Museo Archeologico;Insediamenti antichi;Edifici storicisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21595;733;39.22122692212;9.11647143683144
CAGLIARI;CAGLIARI;Sardegna;Fullonica via XX settembre;Insediamenti antichi;Città romane;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21305;1127;39.2114528939502;9.11846389082999
CAGLIARI;CAGLIARI;Sardegna;Fullonica via XX settembre;Insediamenti antichi;Città romane;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21305;1127;39.2114528939502;9.11846389082999
CAGLIARI;CAGLIARI;Sardegna;Fullonica via XX settembre;Insediamenti antichi;Città romane;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21305;1127;39.2114528939502;9.11846389082999
CAGLIARI;CAGLIARI;Sardegna;Galleria Comunale d'Arte;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22249&v=2&c=2487&c1=2123&visb=&t=1;5928;39.2259491495814;9.11596323642111
CAGLIARI;CAGLIARI;Sardegna;Galleria Comunale d'Arte;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22249&v=2&c=2487&c1=2123&visb=&t=1;5928;39.2259491495814;9.11596323642111
CAGLIARI;CAGLIARI;Sardegna;Galleria Comunale d'Arte;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22249&v=2&c=2487&c1=2123&visb=&t=1;5928;39.2259491495814;9.11596323642111
CAGLIARI;CAGLIARI;Sardegna;Graffito dell'anfiteatro;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17849;380;39.2238779541918;9.11333843421869
CAGLIARI;CAGLIARI;Sardegna;Graffito dell'anfiteatro;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17849;380;39.2238779541918;9.11333843421869
CAGLIARI;CAGLIARI;Sardegna;Graffito dell'anfiteatro;Chiese;Chiese;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17849;380;39.2238779541918;9.11333843421869
CAGLIARI;CAGLIARI;Sardegna;Grotta della Vipera;Insediamenti antichi;Città romane;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20066;1129;39.2297687336447;9.09897571004972
CAGLIARI;CAGLIARI;Sardegna;Grotta della Vipera;Insediamenti antichi;Città romane;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20066;1129;39.2297687336447;9.09897571004972
CAGLIARI;CAGLIARI;Sardegna;Grotta della Vipera;Insediamenti antichi;Città romane;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20066;1129;39.2297687336447;9.09897571004972
CAGLIARI;CAGLIARI;Sardegna;Laguna di Santa Gilla;Laghi;Laghi;http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=553;960;39.2197023962473;9.04109146188738
CAGLIARI;CAGLIARI;Sardegna;Laguna di Santa Gilla;Laghi;Laghi;http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=553;960;39.2197023962473;9.04109146188738
CAGLIARI;CAGLIARI;Sardegna;Laguna di Santa Gilla;Laghi;Laghi;http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=553;960;39.2197023962473;9.04109146188738
CAGLIARI;CAGLIARI;Sardegna;Legione dei Carabinieri;Insediamenti antichi;Edifici storicisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19423;1214;39.215179063488;9.12071089562114
CAGLIARI;CAGLIARI;Sardegna;Legione dei Carabinieri;Insediamenti antichi;Edifici storicisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19423;1214;39.215179063488;9.12071089562114
CAGLIARI;CAGLIARI;Sardegna;Legione dei Carabinieri;Insediamenti antichi;Edifici storicisti;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19423;1214;39.215179063488;9.12071089562114
CAGLIARI;CAGLIARI;Sardegna;Marina del Sole;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=166&v=2&c=46&c1=&t=1;1396;39.2014403502321;9.12471480694703
CAGLIARI;CAGLIARI;Sardegna;Marina del Sole;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=166&v=2&c=46&c1=&t=1;1396;39.2014403502321;9.12471480694703
CAGLIARI;CAGLIARI;Sardegna;Marina del Sole;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=166&v=2&c=46&c1=&t=1;1396;39.2014403502321;9.12471480694703
CAGLIARI;CAGLIARI;Sardegna;Marina di Bonaria - Su Siccu;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=753&v=2&c=&t=1;1276;39.2050004596015;9.12338270448543
CAGLIARI;CAGLIARI;Sardegna;Marina di Bonaria - Su Siccu;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=753&v=2&c=&t=1;1276;39.2050004596015;9.12338270448543
CAGLIARI;CAGLIARI;Sardegna;Marina di Bonaria - Su Siccu;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=753&v=2&c=&t=1;1276;39.2050004596015;9.12338270448543
CAGLIARI;CAGLIARI;Sardegna;Marina di Sant'Elmo;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=763&v=2&c=46&c1=&t=1;1412;39.2021162832422;9.12629392516778
CAGLIARI;CAGLIARI;Sardegna;Marina di Sant'Elmo;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=763&v=2&c=46&c1=&t=1;1412;39.2021162832422;9.12629392516778
CAGLIARI;CAGLIARI;Sardegna;Marina di Sant'Elmo;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=763&v=2&c=46&c1=&t=1;1412;39.2021162832422;9.12629392516778
CAGLIARI;CAGLIARI;Sardegna;Marina Piccola;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=778&v=2&c=&t=1;1277;39.1930590716681;9.1619847167134
CAGLIARI;CAGLIARI;Sardegna;Marina Piccola;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=778&v=2&c=&t=1;1277;39.1930590716681;9.1619847167134
CAGLIARI;CAGLIARI;Sardegna;Marina Piccola;Porti;Porto turistico;http://www.sardegnaturismo.it/index.php?xsl=5&s=778&v=2&c=&t=1;1277;39.1930590716681;9.1619847167134
CAGLIARI;CAGLIARI;Sardegna;Mura e bastioni;Edifici e strutture antiche;Castelli;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17850;761;39.2164044184458;9.11607234579818
CAGLIARI;CAGLIARI;Sardegna;Mura e bastioni;Edifici e strutture antiche;Castelli;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17850;761;39.2164044184458;9.11607234579818
CAGLIARI;CAGLIARI;Sardegna;Mura e bastioni;Edifici e strutture antiche;Castelli;http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17850;761;39.2164044184458;9.11607234579818
CAGLIARI;CAGLIARI;Sardegna;Museo Archeologico Nazionale;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22251&v=2&c=2487&c1=2123&visb=&t=1;5985;39.2218677726712;9.11665584610602
CAGLIARI;CAGLIARI;Sardegna;Museo Archeologico Nazionale;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22251&v=2&c=2487&c1=2123&visb=&t=1;5985;39.2218677726712;9.11665584610602
CAGLIARI;CAGLIARI;Sardegna;Museo Archeologico Nazionale;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=22251&v=2&c=2487&c1=2123&visb=&t=1;5985;39.2218677726712;9.11665584610602
CAGLIARI;CAGLIARI;Sardegna;Museo Civico d'Arte Siamese;Museo;Museo;http://www.sardegnacultura.it/j/v/253?s=24516&v=2&c=2487&c1=2123&visb=&t=1;5986;39.2218677726712;9.11665584610602
